"id","customer_age","gender","education_level","income_category","total_relationship_count","months_inactive_12_mon","credit_limit","total_revolving_bal","total_amt_chng_q4_q1","total_trans_amt","total_trans_ct","total_ct_chng_q4_q1","avg_utilization_ratio","churned"
1520,45,"M","Graduate","$40K - $60K",5,2,8532,2165,0.707,3242,63,0.75,0.254,"No"
8006,65,"F","Graduate","Unknown",5,2,6463,1660,0.995,2336,49,1.722,0.257,"No"
2414,41,"M","Graduate","$40K - $60K",4,2,16509,425,0.356,1740,43,0.387,0.026,"Yes"
5041,37,"F","College","Less than $40K",4,2,1788,0,1.001,3511,56,0.931,0,"No"
9737,62,"F","High School","$40K - $60K",3,5,3807,2517,0.506,1739,36,0.5,0.661,"Yes"
3515,37,"F","Graduate","$40K - $60K",5,2,4394,885,1.04,1377,32,0.684,0.201,"No"
1716,47,"F","Unknown","$40K - $60K",1,3,1811,0,0.61,5390,87,0.776,0,"No"
5799,52,"M","High School","$60K - $80K",3,4,23128,1958,0.604,2050,35,0.667,0.085,"Yes"
8898,52,"F","High School","Less than $40K",1,3,1959,1022,0.78,7847,65,0.857,0.522,"No"
6771,60,"F","Uneducated","Unknown",3,6,7359,0,0.768,2869,43,0.433,0,"Yes"
6929,53,"F","Uneducated","Unknown",6,2,2447,1558,0.511,1716,38,0.462,0.637,"No"
4417,57,"M","High School","$80K - $120K",3,2,6543,2260,0.448,1519,31,0.632,0.345,"No"
448,50,"F","Graduate","Less than $40K",1,1,2897,0,0.7,4891,87,0.776,0,"No"
2386,44,"M","Doctorate","$120K +",5,1,7567,2496,0.709,4076,60,0.579,0.33,"No"
2379,38,"F","Graduate","Less than $40K",6,2,2699,564,0.683,4813,78,0.814,0.209,"No"
8969,39,"M","Graduate","$60K - $80K",3,3,34516,542,0.866,3899,78,0.857,0.016,"No"
9233,40,"M","Uneducated","$80K - $120K",6,3,9760,1657,1.134,4542,86,0.87,0.17,"No"
2751,62,"F","High School","$40K - $60K",2,1,5249,0,0.758,1315,31,0.722,0,"Yes"
7911,41,"M","Unknown","$60K - $80K",6,2,17298,2310,0.844,3663,65,0.806,0.134,"No"
1568,54,"F","Graduate","Less than $40K",5,3,5399,1723,0.765,1292,34,0.889,0.319,"No"
4874,47,"F","Post-Graduate","$40K - $60K",6,3,2896,0,0.961,4970,85,0.889,0,"No"
5847,46,"F","Unknown","Less than $40K",5,2,1438.3,0,0.691,3942,78,1.229,0,"No"
7857,37,"M","Graduate","$80K - $120K",6,2,2846,1818,0.711,1473,37,1.176,0.639,"No"
9542,44,"M","College","$60K - $80K",4,1,28397,1421,0.635,1635,31,0.824,0.05,"No"
9289,45,"M","Doctorate","$80K - $120K",6,2,9086,1254,0.93,3906,81,0.8,0.138,"No"
8088,44,"M","Unknown","$80K - $120K",6,2,5877,1160,0.446,3565,83,0.729,0.197,"No"
7507,47,"F","High School","Less than $40K",4,2,4490,1989,0.604,4346,70,0.795,0.443,"No"
5503,35,"M","High School","$80K - $120K",6,2,34516,1965,1.044,2949,70,1,0.057,"No"
10069,49,"F","Uneducated","Less than $40K",4,1,1902,0,0.693,3731,53,0.893,0,"No"
8289,57,"F","Graduate","Less than $40K",4,3,3638,0,0.837,16469,115,0.667,0,"No"
6521,45,"F","Graduate","$40K - $60K",5,2,10400,1777,0.791,1105,28,0.867,0.171,"No"
2553,52,"F","College","$40K - $60K",2,2,23981,2114,0.721,15281,100,0.724,0.088,"No"
6282,39,"F","Graduate","Unknown",1,3,32089,1971,0.671,13796,121,0.833,0.061,"No"
6572,56,"M","College","$120K +",2,2,16867,0,0.885,654,14,0.4,0,"Yes"
1397,39,"F","Graduate","Less than $40K",5,3,5202,815,1.108,1558,48,0.778,0.157,"No"
4970,56,"F","Graduate","Less than $40K",4,1,3688,606,0.57,14596,120,0.791,0.164,"No"
9884,54,"F","Doctorate","Less than $40K",4,2,2778,743,0.812,4515,74,0.51,0.267,"No"
10124,45,"M","College","$40K - $60K",4,3,4982,0,0.886,8586,58,1,0,"Yes"
5715,39,"F","Graduate","Less than $40K",2,2,1438.3,801,1.155,4386,64,0.778,0.557,"No"
1735,52,"M","Unknown","$80K - $120K",1,2,3526,2429,0.712,7775,63,0.909,0.689,"Yes"
219,46,"M","Unknown","$80K - $120K",4,3,9959,0,1.049,4859,64,0.524,0,"Yes"
229,38,"M","High School","$60K - $80K",5,4,5824,1542,0.827,1801,44,0.571,0.265,"No"
5878,46,"M","High School","Less than $40K",3,1,6118,1092,0.757,4434,81,0.62,0.178,"No"
7767,40,"F","Doctorate","$40K - $60K",4,2,2208,0,0.695,2659,56,0.806,0,"Yes"
279,41,"M","Graduate","$60K - $80K",2,3,31497,2192,0.868,7685,92,0.533,0.07,"No"
5141,55,"F","Uneducated","Less than $40K",3,4,3292,0,0.482,2222,54,0.636,0,"Yes"
8650,30,"M","Unknown","$40K - $60K",5,1,4726,1380,0.622,1723,31,0.55,0.292,"No"
5386,43,"F","Uneducated","Less than $40K",3,2,4138,643,0.681,1827,49,0.581,0.155,"No"
1267,29,"M","College","$60K - $80K",5,3,5346,0,0.928,3253,80,0.818,0,"No"
3003,41,"F","Unknown","Less than $40K",6,3,2701,1839,0.765,4406,80,0.778,0.681,"No"
2151,65,"F","Unknown","Less than $40K",6,3,2279,1789,0.865,4091,82,0.907,0.785,"No"
10085,54,"M","High School","$80K - $120K",2,3,9457,350,1.024,1196,28,0.333,0.037,"Yes"
8446,44,"M","Graduate","$80K - $120K",2,3,15821,1334,0.81,8927,103,0.635,0.084,"No"
5084,39,"F","Graduate","Less than $40K",4,1,1568,995,0.908,4531,76,0.81,0.635,"No"
7653,50,"M","Graduate","$80K - $120K",2,3,34516,2517,0.759,8186,85,0.635,0.073,"No"
3171,46,"M","Uneducated","$60K - $80K",2,2,12745,0,0.538,4380,80,0.739,0,"No"
3974,42,"M","College","$60K - $80K",3,3,2516,1360,1.193,4692,79,0.681,0.541,"No"
7568,42,"F","Unknown","Less than $40K",5,3,1696,0,0.666,4397,70,0.628,0,"No"
1398,49,"M","Graduate","$80K - $120K",5,1,1963,1516,0.872,4150,75,0.744,0.772,"No"
6402,52,"F","Graduate","Unknown",3,4,12366,0,0.738,4880,76,0.9,0,"No"
1098,52,"M","Graduate","$40K - $60K",3,3,13090,0,0.75,3851,78,1,0,"No"
8776,53,"F","College","$40K - $60K",4,4,1525,1411,0.66,1911,47,0.958,0.925,"No"
10126,49,"F","Doctorate","Unknown",4,4,2333,1414,0.632,5137,89,0.679,0.606,"No"
84,50,"M","Graduate","$60K - $80K",5,1,18142,0,0.857,15427,95,0.792,0,"No"
7758,32,"M","Unknown","$40K - $60K",6,2,10060,2322,0.894,2184,63,1.032,0.231,"No"
5594,50,"F","High School","Less than $40K",4,3,2719,0,0.794,4172,65,0.97,0,"No"
5637,43,"M","Graduate","$80K - $120K",2,1,4196,1331,0.537,14545,116,0.841,0.317,"No"
8833,40,"M","Unknown","$60K - $80K",4,2,4283,0,0.878,8672,64,1.207,0,"Yes"
629,46,"M","Unknown","$60K - $80K",4,1,21226,1202,0.755,14103,96,0.655,0.057,"No"
968,41,"F","Doctorate","Less than $40K",4,2,1738,0,0.654,4220,68,0.889,0,"No"
7414,37,"M","High School","$40K - $60K",3,4,3601,1236,0.726,1802,34,0.478,0.343,"No"
1054,40,"F","Uneducated","Less than $40K",3,3,3758,2047,1.108,4928,79,0.646,0.545,"No"
9586,37,"F","Post-Graduate","Less than $40K",5,3,1910,1164,0.744,2028,39,1.053,0.609,"No"
3483,49,"M","Uneducated","$60K - $80K",3,4,18075,0,0.531,1477,30,0.5,0,"Yes"
588,58,"F","High School","Unknown",4,1,21065,2517,0.84,1060,32,0.333,0.119,"Yes"
4565,58,"F","High School","Unknown",3,2,12362,0,0.635,4537,72,0.636,0,"No"
284,50,"F","High School","$40K - $60K",6,1,1479,1004,0.827,5116,75,0.974,0.679,"No"
2094,58,"F","Unknown","$40K - $60K",3,3,12423,1910,0.405,1208,38,0.357,0.154,"No"
5311,41,"M","Graduate","$60K - $80K",6,2,27000,0,0.61,1209,39,0.3,0,"No"
9603,46,"F","Graduate","$40K - $60K",5,2,7457,0,0.717,3162,64,0.73,0,"No"
7940,38,"M","Unknown","Less than $40K",4,1,8740,734,1.072,2169,38,0.652,0.084,"No"
4609,43,"M","Post-Graduate","$60K - $80K",4,3,16037,0,0.558,3048,70,0.75,0,"No"
2418,49,"F","College","Less than $40K",6,1,2548,1998,0.679,4702,79,0.927,0.784,"No"
3172,41,"M","Graduate","$80K - $120K",3,3,34516,2109,0.703,6832,87,0.706,0.061,"No"
3334,51,"F","High School","$40K - $60K",5,3,5536,0,0.695,4281,82,0.822,0,"No"
6758,42,"M","Graduate","$80K - $120K",2,1,34516,2273,0.86,8502,103,0.717,0.066,"No"
4047,49,"F","Uneducated","Unknown",4,3,5099,1178,0.912,3819,82,0.864,0.231,"No"
4578,41,"F","Uneducated","Less than $40K",3,3,3893,1157,1.169,1536,39,0.773,0.297,"No"
5553,38,"F","Unknown","Less than $40K",2,2,1621,580,0.421,1893,41,0.171,0.358,"Yes"
6096,49,"F","High School","Less than $40K",4,2,2826,2070,0.541,1025,28,0.647,0.732,"No"
3162,56,"M","High School","$80K - $120K",2,2,29394,1002,0.935,14901,92,0.673,0.034,"No"
9393,57,"F","Graduate","Less than $40K",4,2,6347,1594,0.896,1771,37,0.762,0.251,"No"
155,59,"F","Graduate","$40K - $60K",6,3,21358,1225,0.681,3646,77,0.75,0.057,"No"
1253,47,"M","Uneducated","$80K - $120K",1,3,31987,0,0.814,7926,83,0.537,0,"No"
5636,56,"F","Graduate","Less than $40K",5,4,1438.3,0,0.796,3778,72,1.118,0,"No"
9440,37,"M","Graduate","Unknown",4,1,4397,2007,0.892,2473,47,1.136,0.456,"No"
1133,50,"F","High School","Less than $40K",1,3,3546,0,0.791,2616,47,0.469,0,"Yes"
3383,31,"M","Post-Graduate","$40K - $60K",4,2,4169,534,0.836,8565,70,0.795,0.128,"Yes"
8922,41,"F","College","Less than $40K",5,5,1438.3,0,0.686,4565,84,0.714,0,"No"
5066,45,"M","Unknown","$80K - $120K",6,3,12918,1345,1.061,1562,33,1.2,0.104,"No"
8555,43,"F","Graduate","Less than $40K",6,1,12952,1864,0.414,3472,51,0.457,0.144,"No"
1091,47,"F","Graduate","Less than $40K",3,3,2182,1566,0.574,3935,77,0.711,0.718,"No"
1594,56,"M","College","$120K +",6,2,17539,2517,0.743,1220,30,0.765,0.144,"No"
103,52,"M","Uneducated","$80K - $120K",5,2,2733,1306,0.791,1139,39,0.444,0.478,"No"
9730,60,"F","High School","Less than $40K",5,4,2481,1925,0.723,5228,73,0.78,0.776,"No"
4659,48,"M","Uneducated","$40K - $60K",3,5,11427,2307,0.848,15243,107,0.754,0.202,"No"
5274,61,"F","Graduate","Less than $40K",3,2,2721,0,0.734,2088,37,0.682,0,"No"
6254,48,"M","High School","$60K - $80K",3,3,14670,1900,0.806,4221,83,0.766,0.13,"No"
8878,42,"M","Graduate","$80K - $120K",1,1,34516,781,0.803,853,12,0.091,0.023,"Yes"
2211,39,"F","Doctorate","$40K - $60K",5,2,1693,1101,0.778,4203,87,0.851,0.65,"No"
5678,44,"F","College","Unknown",5,2,11238,2336,0.911,5302,70,0.892,0.208,"No"
9668,55,"F","Graduate","Unknown",1,4,2721,0,0.508,5443,73,0.973,0,"No"
9865,61,"F","Graduate","Less than $40K",2,3,2125,0,0.654,2860,38,0.727,0,"Yes"
1484,40,"F","Uneducated","$40K - $60K",5,3,16903,1507,0.97,3819,61,0.525,0.089,"No"
4652,50,"M","College","$40K - $60K",3,1,2800,1338,0.818,4869,90,0.8,0.478,"No"
8965,35,"M","Doctorate","$40K - $60K",6,3,10467,1961,0.713,2665,65,0.667,0.187,"No"
4206,36,"M","College","$120K +",3,2,17116,939,1.575,2547,45,0.731,0.055,"No"
6984,50,"F","Doctorate","Less than $40K",2,1,3449,1634,0.776,8300,94,0.469,0.474,"No"
3046,49,"M","Uneducated","$80K - $120K",2,2,4645,1650,0.912,1193,33,0.65,0.355,"No"
1429,56,"F","Unknown","Less than $40K",5,1,1737,0,0.653,4611,73,0.973,0,"No"
1836,39,"F","Unknown","$40K - $60K",2,1,10830,2184,0.907,8814,88,0.725,0.202,"No"
5202,47,"M","Graduate","$80K - $120K",6,3,18178,0,0.922,1837,37,0.682,0,"No"
8710,28,"F","Unknown","Unknown",5,3,21691,661,0.767,2534,51,0.962,0.03,"No"
7583,30,"M","High School","Less than $40K",4,2,2997,1393,1.12,1577,35,0.522,0.465,"No"
4207,33,"F","College","Unknown",3,1,34516,1540,1.038,2574,72,0.756,0.045,"No"
692,45,"F","Graduate","Unknown",3,3,11189,2517,2.041,2959,58,1.231,0.225,"No"
8338,56,"F","Post-Graduate","Less than $40K",5,3,4604,621,0.814,4586,79,0.646,0.135,"No"
6393,47,"M","Graduate","$80K - $120K",6,3,11722,1667,0.566,1497,35,0.25,0.142,"No"
3419,46,"M","Unknown","$80K - $120K",2,1,11814,1440,0.798,9185,100,0.695,0.122,"No"
1819,48,"F","Doctorate","$40K - $60K",1,2,9074,1648,0.727,14084,110,0.803,0.182,"No"
4197,45,"M","Graduate","$60K - $80K",3,3,9791,1311,0.704,1649,59,0.513,0.134,"No"
3445,41,"M","Unknown","$80K - $120K",1,2,1438.3,892,0.79,4426,88,0.66,0.62,"No"
3655,53,"M","High School","$120K +",2,4,34516,2297,0.416,1461,43,0.536,0.067,"Yes"
3131,44,"F","Doctorate","Unknown",5,3,1438.3,0,0.676,2316,48,0.5,0,"Yes"
9804,47,"F","High School","$40K - $60K",4,1,1963,1524,0.879,3492,59,1.034,0.776,"No"
3800,49,"M","Unknown","$60K - $80K",1,2,18349,1209,0.738,16422,110,0.803,0.066,"No"
5969,26,"M","Graduate","Less than $40K",5,2,9916,0,0.793,3477,65,0.667,0,"No"
5601,61,"M","Uneducated","$60K - $80K",4,1,18571,0,0.594,15802,118,0.686,0,"No"
4393,28,"F","Unknown","Less than $40K",3,2,2387,0,0.639,4513,66,0.65,0,"No"
4894,45,"F","Unknown","Unknown",6,1,8459,757,0.648,4677,87,0.673,0.089,"No"
764,40,"F","College","$40K - $60K",2,1,22361,1873,0.701,7586,94,0.567,0.084,"No"
2223,29,"F","Uneducated","Unknown",4,1,23125,1236,0.995,2536,69,0.865,0.053,"No"
2656,55,"M","Unknown","$80K - $120K",2,1,10795,0,0.855,7855,81,0.528,0,"No"
7697,51,"M","Graduate","$80K - $120K",1,1,7562,1080,0.561,5010,85,0.7,0.143,"No"
634,53,"M","Post-Graduate","$80K - $120K",5,2,9106,975,0.588,3863,74,0.644,0.107,"No"
3417,50,"F","Uneducated","Less than $40K",6,2,3199,2517,0.699,4483,87,0.776,0.787,"No"
6173,51,"F","Unknown","$40K - $60K",2,1,1438.3,468,0.747,4425,81,1.077,0.325,"No"
8551,54,"M","Unknown","$80K - $120K",5,6,7570,965,0.709,2599,61,0.848,0.127,"Yes"
8059,49,"M","Unknown","$40K - $60K",2,2,1438.3,0,0.57,5104,75,0.63,0,"No"
4538,44,"F","Unknown","Less than $40K",6,2,1724,0,0.669,4768,80,0.86,0,"No"
9453,39,"F","Uneducated","Unknown",6,2,5363,0,0.67,4121,78,0.625,0,"No"
9651,52,"M","High School","$120K +",3,3,34516,1043,0.562,1489,38,0.357,0.03,"No"
9629,45,"F","Unknown","Less than $40K",3,2,3682,0,0.797,4015,77,0.51,0,"No"
2030,48,"M","Post-Graduate","$80K - $120K",6,2,30367,2362,1.708,1671,27,0.929,0.078,"No"
6377,43,"F","High School","Less than $40K",2,2,1484,0,0.532,4838,81,0.929,0,"No"
1579,55,"F","College","$40K - $60K",4,4,1438.3,696,0.888,4307,76,0.9,0.484,"No"
8279,52,"M","High School","$60K - $80K",6,3,4153,0,0.434,1771,41,0.367,0,"No"
1978,54,"M","Graduate","$60K - $80K",5,3,12815,1017,0.532,3771,78,0.66,0.079,"No"
1903,43,"M","Uneducated","$80K - $120K",4,1,16043,2036,0.7,1394,28,0.75,0.127,"No"
9106,38,"F","Unknown","$40K - $60K",6,2,1628,0,0.876,2527,41,0.64,0,"Yes"
4240,50,"M","Graduate","$80K - $120K",2,1,34516,925,0.771,7755,84,0.68,0.027,"No"
3554,34,"M","High School","Unknown",3,4,22886,836,0.889,2652,61,0.743,0.037,"No"
7212,50,"F","Doctorate","Unknown",6,4,23692,2402,0.942,3632,62,0.676,0.101,"No"
5756,34,"F","Graduate","Unknown",2,2,32292,1731,0.751,7564,76,0.81,0.054,"No"
5050,26,"F","College","Unknown",4,3,2751,1599,0.694,2270,44,0.333,0.581,"No"
8109,49,"M","College","$40K - $60K",2,2,1438.3,0,0.734,815,21,0.615,0,"Yes"
8981,48,"M","Graduate","$80K - $120K",6,2,34516,807,0.967,3937,80,1.051,0.023,"No"
4379,47,"M","Graduate","$60K - $80K",2,2,11773,0,0.754,5098,58,1.071,0,"No"
3314,28,"M","Graduate","Less than $40K",4,2,1707,1191,0.669,2950,87,0.977,0.698,"No"
1756,61,"F","High School","Unknown",3,2,3293,0,0.838,3121,56,0.867,0,"Yes"
2053,51,"F","Unknown","Less than $40K",6,3,3124,2517,0.635,4716,68,0.581,0.806,"No"
1723,54,"F","Graduate","Less than $40K",4,1,1906,1271,0.574,1343,37,0.682,0.667,"No"
2396,47,"M","High School","$60K - $80K",2,3,4207,1556,0.658,15312,122,0.718,0.37,"No"
7805,26,"F","Graduate","Less than $40K",3,1,1486,0,0.734,4535,82,0.907,0,"No"
528,45,"M","Graduate","$120K +",5,2,3534,0,0.536,3973,66,0.784,0,"No"
7527,50,"F","Uneducated","Less than $40K",3,2,2615,1404,0.503,3785,67,1.161,0.537,"No"
686,53,"M","Uneducated","$80K - $120K",3,3,11561,2189,0.742,2153,39,0.5,0.189,"Yes"
1202,59,"F","Post-Graduate","Less than $40K",4,2,3030,1251,0.694,4724,71,0.775,0.413,"No"
6264,47,"M","Post-Graduate","$120K +",3,3,34516,1652,0.756,14738,113,0.766,0.048,"No"
6956,50,"M","Graduate","$120K +",3,1,33996,949,0.846,3569,77,0.571,0.028,"No"
7317,52,"M","High School","$60K - $80K",1,5,11898,2517,0.745,15798,128,0.73,0.212,"No"
7176,57,"F","High School","Less than $40K",1,2,2298,1540,0.708,5154,81,0.976,0.67,"No"
4529,47,"F","Uneducated","Less than $40K",5,2,2723,1588,0.852,4307,83,0.844,0.583,"No"
4547,37,"F","High School","Less than $40K",6,6,3148,0,0.498,1401,31,0.722,0,"No"
2210,33,"F","College","Less than $40K",6,4,2562,1968,0.546,2256,70,0.591,0.768,"No"
9036,56,"M","Graduate","$40K - $60K",1,3,1466,723,0.793,5110,86,0.593,0.493,"No"
5310,48,"M","College","Less than $40K",2,3,6797,2239,0.922,16171,112,0.778,0.329,"No"
9956,56,"M","Graduate","$60K - $80K",6,3,6224,0,0.92,8979,68,0.581,0,"Yes"
8571,39,"M","Post-Graduate","$120K +",6,3,8700,1742,0.454,2306,50,0.613,0.2,"Yes"
9984,36,"F","Post-Graduate","Less than $40K",5,3,4701,1492,0.805,1679,32,0.455,0.317,"No"
1515,45,"F","Uneducated","Unknown",1,2,7600,1574,0.605,4240,67,0.396,0.207,"No"
4607,44,"M","Graduate","$80K - $120K",5,2,25256,966,0.488,2048,40,0.333,0.038,"Yes"
7305,29,"M","Post-Graduate","$60K - $80K",2,1,8022,0,0.381,5660,59,0.735,0,"Yes"
134,43,"F","High School","Less than $40K",4,1,2616,1786,0.876,5219,63,0.75,0.683,"No"
1724,32,"M","Graduate","$40K - $60K",2,1,7473,1253,0.98,13400,104,0.733,0.168,"No"
4024,49,"M","High School","$60K - $80K",6,3,7223,1963,0.852,4127,70,0.842,0.272,"No"
173,42,"M","High School","$80K - $120K",3,1,6380,1238,0.903,4119,66,0.61,0.194,"No"
2226,56,"F","College","Less than $40K",6,2,2641,1257,0.891,1439,39,1.053,0.476,"No"
8896,45,"F","Graduate","Less than $40K",3,2,5911,916,0.471,1656,31,0.722,0.155,"Yes"
3363,53,"M","Unknown","$60K - $80K",3,3,8386,2375,0.539,4101,67,0.718,0.283,"No"
5592,49,"M","Doctorate","$60K - $80K",5,6,19719,1395,0.565,3572,73,0.738,0.071,"No"
5259,26,"F","Uneducated","$40K - $60K",4,3,2033,1471,0.672,2236,55,0.41,0.724,"No"
309,57,"M","Uneducated","$60K - $80K",4,4,5100,1970,0.371,1032,26,0.368,0.386,"No"
1297,49,"F","High School","Less than $40K",4,3,4852,2016,0.576,3561,73,0.622,0.415,"No"
5022,39,"M","High School","$80K - $120K",2,1,17978,1820,0.85,15657,114,0.81,0.101,"No"
4077,59,"M","Unknown","$60K - $80K",5,3,1438.3,642,0.926,5177,79,0.646,0.446,"No"
9795,44,"M","Uneducated","$60K - $80K",5,2,16034,1597,0.775,3628,59,0.903,0.1,"No"
3587,53,"F","High School","$40K - $60K",1,3,1714,0,0.661,2279,46,0.533,0,"Yes"
4081,56,"M","Graduate","$40K - $60K",3,5,3059,2387,0.808,4774,81,0.761,0.78,"No"
4842,37,"F","Graduate","Less than $40K",1,3,2984,0,0.77,4878,86,0.87,0,"No"
288,52,"M","Unknown","$80K - $120K",6,6,34516,1473,0.642,4254,73,0.587,0.043,"No"
5901,49,"M","Graduate","$80K - $120K",6,3,17285,1853,0.882,4787,60,0.714,0.107,"No"
1969,60,"M","Graduate","$60K - $80K",3,1,9033,845,0.663,1661,35,0.4,0.094,"No"
1517,63,"M","Graduate","Unknown",6,3,7108,600,0.813,3787,68,0.619,0.084,"No"
863,52,"F","Unknown","Unknown",2,4,23486,0,0.616,4530,74,0.762,0,"No"
4177,46,"M","Graduate","$60K - $80K",3,1,3299,870,0.63,4904,75,0.829,0.264,"No"
3267,36,"M","Uneducated","$40K - $60K",6,2,3645,2517,0.749,4142,74,0.644,0.691,"No"
2956,43,"F","Graduate","Less than $40K",3,1,4092,622,0.775,5001,88,0.492,0.152,"No"
169,36,"M","High School","$60K - $80K",5,2,5497,1517,0.624,1981,38,0.357,0.276,"No"
1760,42,"F","Graduate","Less than $40K",6,3,3413,0,0.593,2285,40,0.429,0,"Yes"
4602,32,"M","College","Less than $40K",3,3,3788,1325,0.607,3975,65,0.477,0.35,"No"
8276,60,"M","High School","$40K - $60K",5,1,3281,837,1.859,1424,29,1.417,0.255,"No"
8121,38,"M","Uneducated","$60K - $80K",5,2,3421,2308,2.037,2269,39,1.053,0.675,"No"
407,49,"M","High School","$60K - $80K",5,2,5536,756,0.635,3918,70,0.628,0.137,"No"
4149,50,"F","Graduate","$40K - $60K",6,2,2339,1440,0.431,893,22,0.375,0.616,"No"
4691,57,"M","High School","$80K - $120K",4,1,7976,585,0.925,4082,74,0.682,0.073,"No"
836,39,"F","Uneducated","Less than $40K",5,3,2062,1302,0.631,3785,63,0.75,0.631,"No"
8509,50,"M","High School","$60K - $80K",6,2,5180,1211,0.809,3447,74,0.85,0.234,"No"
1134,44,"M","High School","$40K - $60K",5,3,8997,708,0.586,4558,62,0.676,0.079,"No"
6837,33,"M","Graduate","$60K - $80K",5,3,20791,0,0.744,2883,93,0.755,0,"No"
2051,42,"M","High School","$60K - $80K",3,3,5951,0,0.742,4160,84,0.867,0,"No"
9513,58,"M","Uneducated","$80K - $120K",1,2,3091,2517,0.602,1844,49,0.633,0.814,"Yes"
4527,33,"M","Graduate","$80K - $120K",4,2,22399,1431,1.019,2390,62,0.722,0.064,"No"
583,37,"M","Graduate","$60K - $80K",2,3,6407,478,1.022,9322,77,0.833,0.075,"Yes"
8005,48,"F","Doctorate","Less than $40K",3,3,1644,500,0.784,2450,45,0.406,0.304,"Yes"
4753,40,"M","Graduate","$80K - $120K",4,2,27374,1509,0.803,4231,60,0.714,0.055,"No"
2617,47,"F","Doctorate","Less than $40K",3,2,5544,1184,0.85,1336,38,0.652,0.214,"No"
3117,48,"M","Graduate","$80K - $120K",5,2,34516,1416,0.491,4026,65,0.512,0.041,"No"
7905,40,"F","Graduate","Unknown",2,1,33441,686,0.761,8452,83,0.509,0.021,"No"
7276,32,"M","High School","$40K - $60K",2,2,3845,1871,0.847,14593,110,0.803,0.487,"No"
4835,51,"M","Unknown","$120K +",2,3,34516,1279,1.02,4615,49,0.581,0.037,"Yes"
5352,41,"F","High School","Less than $40K",1,1,4662,0,0.661,4931,81,0.841,0,"No"
7117,48,"F","Uneducated","Unknown",5,2,1438.3,0,0.574,2171,38,0.462,0,"Yes"
9847,46,"F","Uneducated","$40K - $60K",3,2,7020,1784,0.815,16937,116,0.731,0.254,"No"
2092,47,"M","High School","$80K - $120K",3,2,23424,2517,0.762,3537,73,0.738,0.107,"No"
9552,44,"M","College","$60K - $80K",3,1,19114,1754,0.865,4413,69,0.725,0.092,"No"
7897,35,"F","Graduate","Unknown",4,1,10329,514,0.708,2461,68,0.838,0.05,"No"
9330,49,"M","Uneducated","Less than $40K",6,1,7232,1830,1.002,4337,71,0.543,0.253,"No"
6535,26,"M","Unknown","Less than $40K",2,1,10254,0,0.51,4258,68,0.838,0,"No"
1513,45,"M","Uneducated","$60K - $80K",5,2,25907,745,0.607,2058,56,0.806,0.029,"No"
8583,56,"M","Graduate","$80K - $120K",5,2,34516,1091,0.64,15274,108,0.714,0.032,"No"
9773,39,"M","Post-Graduate","$40K - $60K",6,3,3297,1761,0.879,15580,120,0.739,0.534,"No"
9331,43,"F","Post-Graduate","Less than $40K",5,3,4284,1094,0.63,3095,64,0.524,0.255,"No"
9555,52,"M","High School","$120K +",4,2,6617,2517,0.459,3595,68,0.659,0.38,"No"
1822,38,"M","High School","$120K +",4,1,2818,1656,1.404,2916,45,0.957,0.588,"No"
6216,51,"F","High School","Less than $40K",5,2,3069,2517,0.73,4512,83,0.766,0.82,"No"
3560,48,"M","Doctorate","$60K - $80K",2,1,8086,0,0.792,4775,78,0.66,0,"No"
6614,49,"M","Doctorate","$120K +",3,6,27124,2311,0.73,15195,121,0.729,0.085,"No"
130,47,"M","Unknown","$80K - $120K",1,4,7953,0,1.031,8670,74,0.574,0,"Yes"
7711,57,"M","College","$40K - $60K",2,5,6462,0,0.856,761,17,0.214,0,"Yes"
3031,48,"M","College","$80K - $120K",3,3,7477,0,0.511,1159,32,0.684,0,"No"
892,52,"F","Unknown","$40K - $60K",6,3,3028,2258,1.058,4119,81,0.884,0.746,"No"
8355,30,"M","High School","$120K +",3,1,9007,1965,0.698,1925,42,0.448,0.218,"No"
5842,44,"M","High School","$60K - $80K",4,3,12756,837,1.932,1413,14,1.8,0.066,"No"
2335,49,"M","College","$60K - $80K",6,3,22036,1560,0.555,2139,48,0.714,0.071,"No"
28,41,"M","Graduate","$60K - $80K",3,2,13116,1225,0.735,4800,61,0.605,0.093,"No"
1973,59,"M","College","Less than $40K",3,3,4250,1095,0.947,1174,27,0.8,0.258,"No"
7382,44,"F","Post-Graduate","Less than $40K",3,3,4453,973,0.908,3239,66,0.65,0.219,"No"
4798,59,"M","High School","$80K - $120K",3,2,2791,2396,0.889,2658,43,0.344,0.858,"Yes"
792,36,"M","Graduate","Less than $40K",3,3,4225,2517,0.662,2659,43,0.387,0.596,"Yes"
